customer_id,lifetime_revenue,clv_rank
27957,155.01,1502
6890,154.99,1503
24087,154.88,1504
17196,154.84,1505
16280,154.82,1506
18000,154.82,1506
12264,154.71,1508
8325,154.59,1509
27522,154.59,1509
7557,154.55,1511
17802,154.52,1512
28565,154.50,1513
4541,154.49,1514
19386,154.44,1515
19933,154.39,1516
12781,154.36,1517
14762,154.33,1518
11753,154.32,1519
24682,154.28,1520
27822,154.28,1520
13150,154.26,1522
9336,154.21,1523
4977,154.21,1523
24270,154.20,1525
1002,154.17,1526
10493,154.16,1527
16754,154.16,1527
15166,154.12,1529
19270,154.12,1529
15461,154.11,1531
4551,154.08,1532
8466,154.07,1533
22972,154.04,1534
2184,153.96,1535
7308,153.95,1536
14183,153.89,1537
29467,153.82,1538
2149,153.79,1539
27299,153.71,1540
14955,153.68,1541
29237,153.64,1542
7961,153.63,1543
20315,153.56,1544
9561,153.53,1545
9237,153.52,1546
1150,153.51,1547
15975,153.46,1548
19500,153.45,1549
26436,153.42,1550
13538,153.37,1551
27622,153.36,1552
24460,153.33,1553
14022,153.33,1553
17767,153.33,1553
5342,153.29,1556
24503,153.20,1557
18906,153.20,1557
2639,153.18,1559
2132,153.16,1560
24800,153.12,1561
21677,153.10,1562
28843,153.08,1563
12953,153.07,1564
10704,153.05,1565
3194,153.02,1566
7575,153.00,1567
22163,152.98,1568
28312,152.92,1569
5201,152.92,1569
21496,152.85,1571
3082,152.80,1572
26701,152.79,1573
5804,152.77,1574
17299,152.77,1574
13412,152.77,1574
4678,152.75,1577
1549,152.73,1578
20192,152.67,1579
2128,152.64,1580
12968,152.62,1581
29771,152.57,1582
17785,152.47,1583
3820,152.45,1584
11508,152.44,1585
23070,152.43,1586
5293,152.42,1587
20540,152.40,1588
27464,152.38,1589
25468,152.33,1590
7696,152.30,1591
8347,152.29,1592
1287,152.28,1593
7163,152.28,1593
19067,152.27,1595
29252,152.26,1596
28274,152.25,1597
25800,152.24,1598
1652,152.23,1599
23087,152.22,1600
27885,152.18,1601
28708,152.16,1602
6875,152.10,1603
12399,152.10,1603
24726,152.09,1605
3475,152.09,1605
11178,152.05,1607
21403,152.05,1607
29247,152.00,1609
28403,151.95,1610
24626,151.95,1610
16577,151.92,1612
19671,151.90,1613
15315,151.87,1614
3267,151.84,1615
5027,151.80,1616
26663,151.74,1617
4049,151.74,1617
25655,151.74,1617
2222,151.72,1620
21493,151.70,1621
11294,151.69,1622
17800,151.66,1623
9373,151.66,1623
29445,151.66,1623
29610,151.50,1626
6064,151.48,1627
15183,151.47,1628
29863,151.46,1629
26446,151.44,1630
15101,151.38,1631
28008,151.34,1632
9785,151.34,1632
21784,151.33,1634
11706,151.32,1635
10647,151.28,1636
3471,151.25,1637
9598,151.22,1638
4626,151.19,1639
23789,151.19,1639
29397,151.18,1641
28429,151.18,1641
11382,151.18,1641
15473,151.13,1644
266,151.13,1644
5236,151.09,1646
23258,151.04,1647
27675,151.02,1648
22898,151.01,1649
28957,151.01,1649
22065,150.99,1651
21565,150.95,1652
2397,150.93,1653
2982,150.92,1654
677,150.87,1655
6675,150.87,1655
28968,150.86,1657
4372,150.85,1658
1693,150.85,1658
24056,150.82,1660
9564,150.79,1661
20470,150.79,1661
3211,150.74,1663
24255,150.70,1664
21432,150.65,1665
20176,150.64,1666
4383,150.63,1667
8447,150.57,1668
21429,150.57,1668
15676,150.55,1670
5102,150.52,1671
13140,150.50,1672
20212,150.48,1673
6163,150.46,1674
14704,150.44,1675
26025,150.43,1676
28015,150.39,1677
12940,150.33,1678
2884,150.29,1679
14069,150.29,1679
10763,150.26,1681
14572,150.25,1682
28248,150.25,1682
23447,150.25,1682
1834,150.25,1682
11866,150.20,1686
17439,150.15,1687
1506,150.14,1688
13075,150.13,1689
4185,150.12,1690
9278,150.10,1691
20749,150.09,1692
18181,150.08,1693
15933,150.03,1694
16405,150.00,1695
29657,149.96,1696
6209,149.95,1697
1076,149.95,1697
969,149.94,1699
22975,149.91,1700
22625,149.90,1701
13133,149.87,1702
17921,149.87,1702
14820,149.85,1704
14887,149.84,1705
24961,149.82,1706
21821,149.82,1706
3420,149.81,1708
15721,149.80,1709
14107,149.79,1710
16740,149.77,1711
22610,149.76,1712
16811,149.75,1713
2605,149.74,1714
15723,149.72,1715
10758,149.71,1716
6661,149.71,1716
28224,149.70,1718
28744,149.68,1719
29377,149.67,1720
21515,149.67,1720
13298,149.65,1722
11563,149.65,1722
21566,149.61,1724
5366,149.58,1725
17937,149.58,1725
12611,149.57,1727
20698,149.56,1728
2033,149.56,1728
4875,149.55,1730
24140,149.52,1731
24483,149.49,1732
23006,149.47,1733
12025,149.46,1734
9333,149.46,1734
9691,149.43,1736
22685,149.43,1736
25717,149.39,1738
2288,149.37,1739
2076,149.31,1740
17173,149.30,1741
13620,149.30,1741
25030,149.29,1743
25465,149.28,1744
3154,149.25,1745
10464,149.25,1745
15926,149.23,1747
9931,149.19,1748
25719,149.11,1749
1793,149.10,1750
10883,149.08,1751
7015,149.02,1752
112,148.99,1753
5997,148.97,1754
22002,148.92,1755
24031,148.92,1755
29954,148.90,1757
7221,148.90,1757
17535,148.88,1759
23607,148.88,1759
22171,148.88,1759
3752,148.87,1762
18637,148.86,1763
24805,148.83,1764
14312,148.83,1764
10196,148.81,1766
15408,148.78,1767
19459,148.76,1768
7485,148.75,1769
4257,148.74,1770
25684,148.73,1771
27375,148.69,1772
752,148.69,1772
11115,148.59,1774
14484,148.56,1775
25475,148.55,1776
20963,148.55,1776
18330,148.55,1776
29856,148.53,1779
21621,148.52,1780
19684,148.51,1781
22554,148.50,1782
1616,148.42,1783
23401,148.41,1784
24976,148.39,1785
14434,148.39,1785
2394,148.38,1787
12896,148.38,1787
3833,148.34,1789
28510,148.32,1790
25182,148.31,1791
14421,148.31,1791
331,148.31,1791
7104,148.24,1794
5509,148.21,1795
27425,148.14,1796
8218,148.12,1797
17759,148.12,1797
15743,148.10,1799
10268,148.09,1800
26202,148.06,1801
9851,148.03,1802
12303,148.00,1803
22592,147.99,1804
21251,147.98,1805
16087,147.95,1806
9065,147.89,1807
1692,147.86,1808
942,147.83,1809
18735,147.82,1810
4931,147.78,1811
17716,147.77,1812
1181,147.74,1813
2694,147.73,1814
21441,147.69,1815
15168,147.63,1816
4088,147.61,1817
3077,147.57,1818
22499,147.56,1819
13934,147.56,1819
10787,147.55,1821
14979,147.54,1822
911,147.53,1823
2157,147.49,1824
23170,147.46,1825
16692,147.45,1826
4777,147.43,1827
2155,147.40,1828
29604,147.39,1829
7667,147.38,1830
10147,147.36,1831
18627,147.36,1831
29798,147.34,1833
21550,147.32,1834
12365,147.31,1835
28687,147.30,1836
10935,147.28,1837
10342,147.27,1838
10045,147.24,1839
2010,147.23,1840
12108,147.20,1841
16359,147.18,1842
2240,147.17,1843
2735,147.16,1844
6535,147.15,1845
17354,147.10,1846
8507,147.09,1847
24574,147.08,1848
28845,147.08,1848
11308,147.05,1850
10556,147.04,1851
26761,147.03,1852
26510,147.01,1853
7199,147.00,1854
15582,146.97,1855
3526,146.94,1856
12107,146.92,1857
6388,146.90,1858
20895,146.88,1859
13626,146.85,1860
14265,146.79,1861
4739,146.79,1861
27693,146.77,1863
9089,146.76,1864
12904,146.75,1865
11036,146.75,1865
8538,146.74,1867
16106,146.73,1868
16799,146.72,1869
8835,146.71,1870
27971,146.71,1870
21399,146.68,1872
19529,146.65,1873
27217,146.61,1874
23028,146.60,1875
315,146.59,1876
17065,146.55,1877
23128,146.55,1877
19031,146.50,1879
16264,146.48,1880
18918,146.48,1880
22247,146.46,1882
16672,146.46,1882
20952,146.45,1884
21303,146.45,1884
9186,146.42,1886
9418,146.42,1886
21590,146.41,1888
27698,146.40,1889
13032,146.40,1889
6009,146.39,1891
18780,146.38,1892
20862,146.36,1893
29485,146.34,1894
12885,146.33,1895
10089,146.33,1895
20624,146.31,1897
17317,146.24,1898
24295,146.16,1899
10788,146.14,1900
20881,146.13,1901
13260,146.11,1902
23771,146.07,1903
19139,146.07,1903
16261,146.07,1903
12882,146.06,1906
26619,146.04,1907
20627,146.03,1908
28786,146.00,1909
18104,145.97,1910
21457,145.95,1911
27629,145.92,1912
18172,145.90,1913
22441,145.88,1914
26688,145.86,1915
21,145.80,1916
23410,145.75,1917
22789,145.74,1918
21539,145.73,1919
19663,145.73,1919
28539,145.70,1921
24329,145.66,1922
24566,145.58,1923
24318,145.57,1924
1260,145.57,1924
11947,145.55,1926
5830,145.46,1927
8181,145.43,1928
3453,145.40,1929
17574,145.38,1930
476,145.33,1931
11388,145.32,1932
5040,145.31,1933
22319,145.29,1934
21333,145.23,1935
11602,145.19,1936
9453,145.18,1937
7249,145.09,1938
25216,145.08,1939
13041,145.08,1939
21554,145.07,1941
14569,145.07,1941
12669,145.07,1941
13091,145.05,1944
18022,145.01,1945
5793,144.98,1946
19308,144.94,1947
150,144.92,1948
19682,144.91,1949
24537,144.88,1950
18892,144.79,1951
13220,144.79,1951
7165,144.75,1953
21520,144.72,1954
16986,144.67,1955
24535,144.67,1955
5873,144.65,1957
22616,144.54,1958
12815,144.53,1959
17459,144.49,1960
2325,144.48,1961
17202,144.46,1962
9702,144.44,1963
25563,144.44,1963
19810,144.41,1965
22284,144.37,1966
23714,144.35,1967
1171,144.33,1968
24820,144.32,1969
2679,144.28,1970
27645,144.27,1971
24360,144.26,1972
9435,144.23,1973
7499,144.20,1974
25459,144.19,1975
880,144.18,1976
12725,144.13,1977
29406,144.06,1978
22435,144.06,1978
4234,143.96,1980
13419,143.95,1981
9132,143.95,1981
14148,143.93,1983
17679,143.93,1983
3547,143.89,1985
12571,143.89,1985
13022,143.87,1987
26468,143.87,1987
6289,143.87,1987
21579,143.87,1987
7893,143.85,1991
27974,143.84,1992
24930,143.81,1993
8722,143.77,1994
1505,143.76,1995
4476,143.73,1996
19777,143.69,1997
21888,143.67,1998
29266,143.63,1999
10293,143.62,2000
26203,143.62,2000
28113,143.60,2002
28626,143.58,2003
7882,143.57,2004
21831,143.57,2004
5170,143.57,2004
4876,143.56,2007
12351,143.55,2008
3599,143.53,2009
25939,143.52,2010
22711,143.50,2011
12380,143.48,2012
23858,143.45,2013
14843,143.43,2014
13378,143.40,2015
26375,143.39,2016
5714,143.39,2016
1591,143.38,2018
21698,143.38,2018
15579,143.36,2020
5360,143.34,2021
3105,143.31,2022
16210,143.30,2023
16341,143.26,2024
22613,143.26,2024
23019,143.24,2026
12933,143.23,2027
15479,143.23,2027
18526,143.21,2029
652,143.21,2029
7786,143.18,2031
4074,143.16,2032
14950,143.15,2033
10756,143.15,2033
6683,143.14,2035
5727,143.14,2035
26572,143.13,2037
14368,143.10,2038
9712,143.07,2039
8860,143.01,2040
26485,142.96,2041
27165,142.93,2042
5489,142.91,2043
4163,142.85,2044
21841,142.84,2045
27014,142.83,2046
1258,142.82,2047
21263,142.80,2048
4993,142.79,2049
23601,142.72,2050
24810,142.72,2050
21855,142.71,2052
8431,142.69,2053
22862,142.67,2054
17927,142.66,2055
5831,142.66,2055
8203,142.65,2057
6060,142.62,2058
11187,142.61,2059
1233,142.59,2060
11049,142.58,2061
9180,142.58,2061
19658,142.55,2063
18085,142.51,2064
5615,142.50,2065
16291,142.49,2066
8748,142.44,2067
24487,142.44,2067
26186,142.38,2069
23681,142.33,2070
3478,142.32,2071
3236,142.25,2072
9410,142.20,2073
2094,142.20,2073
9722,142.19,2075
8380,142.17,2076
2232,142.17,2076
3435,142.16,2078
2568,142.15,2079
29998,142.14,2080
3910,142.11,2081
11611,142.10,2082
26319,142.07,2083
7592,142.06,2084
4616,142.04,2085
17441,142.03,2086
22402,141.96,2087
12099,141.96,2087
27638,141.93,2089
11242,141.91,2090
15700,141.88,2091
13812,141.83,2092
3310,141.76,2093
28094,141.76,2093
6734,141.75,2095
1458,141.75,2095
8114,141.74,2097
19919,141.72,2098
26514,141.70,2099
2865,141.67,2100
20466,141.63,2101
2345,141.62,2102
10698,141.62,2102
1403,141.51,2104
2938,141.48,2105
16186,141.45,2106
575,141.44,2107
2090,141.42,2108
25486,141.40,2109
12714,141.40,2109
1706,141.39,2111
4820,141.37,2112
6044,141.37,2112
11819,141.36,2114
27503,141.32,2115
28237,141.29,2116
26388,141.28,2117
25458,141.26,2118
26242,141.24,2119
21486,141.23,2120
9868,141.19,2121
6364,141.15,2122
17928,141.12,2123
23628,141.11,2124
10188,141.10,2125
3740,141.07,2126
26531,141.00,2127
13046,140.99,2128
22928,140.94,2129
20070,140.94,2129
13504,140.93,2131
5669,140.91,2132
5860,140.89,2133
6339,140.89,2133
18045,140.87,2135
25646,140.86,2136
15529,140.85,2137
20454,140.84,2138
27075,140.84,2138
2500,140.83,2140
24550,140.83,2140
15132,140.80,2142
28745,140.77,2143
23751,140.77,2143
23978,140.77,2143
13105,140.75,2146
16890,140.74,2147
12934,140.74,2147
26264,140.73,2149
18405,140.73,2149
11009,140.72,2151
13087,140.71,2152
24912,140.71,2152
18803,140.69,2154
17073,140.69,2154
14612,140.68,2156
6403,140.68,2156
2508,140.64,2158
14379,140.58,2159
4747,140.58,2159
15944,140.58,2159
3462,140.57,2162
817,140.56,2163
10784,140.53,2164
26068,140.52,2165
22817,140.50,2166
5990,140.50,2166
19171,140.48,2168
1482,140.47,2169
21936,140.46,2170
26672,140.45,2171
6995,140.42,2172
19447,140.41,2173
21546,140.40,2174
731,140.40,2174
18742,140.39,2176
16868,140.38,2177
8029,140.35,2178
6738,140.32,2179
2175,140.31,2180
11988,140.31,2180
28719,140.30,2182
9441,140.29,2183
15577,140.27,2184
20966,140.27,2184
9985,140.27,2184
23062,140.26,2187
27829,140.23,2188
3568,140.23,2188
12397,140.22,2190
8932,140.20,2191
10383,140.18,2192
18650,140.16,2193
22714,140.13,2194
13623,140.06,2195
2332,140.05,2196
26583,140.05,2196
25616,140.02,2198
25012,140.00,2199
3305,139.98,2200
8174,139.97,2201
23154,139.96,2202
29392,139.92,2203
16626,139.86,2204
8168,139.86,2204
27935,139.84,2206
15862,139.84,2206
7908,139.83,2208
23835,139.79,2209
19438,139.79,2209
11367,139.78,2211
25472,139.77,2212
11389,139.74,2213
6637,139.73,2214
27475,139.72,2215
19343,139.70,2216
3007,139.70,2216
18590,139.64,2218
8739,139.62,2219
21239,139.61,2220
14049,139.61,2220
28643,139.61,2220
24523,139.59,2223
29487,139.58,2224
13396,139.54,2225
26108,139.50,2226
26478,139.49,2227
20174,139.49,2227
1052,139.45,2229
22022,139.43,2230
23314,139.43,2230
782,139.43,2230
6644,139.38,2233
2544,139.38,2233
18839,139.38,2233
15997,139.38,2233
4732,139.38,2233
4037,139.34,2238
3047,139.33,2239
18770,139.31,2240
13916,139.30,2241
1522,139.29,2242
11471,139.28,2243
10266,139.26,2244
21276,139.26,2244
11296,139.26,2244
21534,139.23,2247
14643,139.22,2248
17939,139.20,2249
20502,139.18,2250
16500,139.15,2251
9500,139.12,2252
19001,139.10,2253
27138,139.09,2254
27466,139.07,2255
16502,139.05,2256
22639,139.03,2257
17475,139.03,2257
18144,139.03,2257
10110,139.02,2260
18763,139.02,2260
15049,139.01,2262
7828,138.99,2263
11249,138.99,2263
29368,138.99,2263
4310,138.99,2263
27074,138.98,2267
17209,138.96,2268
9937,138.91,2269
17641,138.90,2270
2683,138.89,2271
21444,138.87,2272
14500,138.83,2273
3485,138.83,2273
26444,138.82,2275
21570,138.81,2276
17139,138.80,2277
29545,138.79,2278
9401,138.79,2278
10761,138.76,2280
11862,138.76,2280
15675,138.68,2282
27911,138.67,2283
9006,138.64,2284
23058,138.62,2285
1973,138.61,2286
21194,138.61,2286
25179,138.56,2288
26274,138.56,2288
10810,138.53,2290
2193,138.50,2291
13487,138.49,2292
2924,138.45,2293
19641,138.43,2294
2507,138.43,2294
3017,138.43,2294
29615,138.42,2297
19617,138.37,2298
23160,138.37,2298
25492,138.34,2300
22694,138.33,2301
756,138.33,2301
17414,138.29,2303
11395,138.22,2304
2159,138.22,2304
2457,138.19,2306
23922,138.16,2307
20733,138.16,2307
8930,138.15,2309
24693,138.13,2310
14740,138.13,2310
15826,138.11,2312
8372,138.10,2313
26013,138.07,2314
29301,138.06,2315
29289,138.05,2316
15623,138.05,2316
19313,138.04,2318
4369,138.02,2319
28918,138.00,2320
27588,137.94,2321
21283,137.93,2322
9080,137.92,2323
3286,137.90,2324
8106,137.88,2325
17572,137.87,2326
15219,137.87,2326
11860,137.86,2328
2337,137.84,2329
23587,137.83,2330
22292,137.76,2331
17017,137.76,2331
7533,137.75,2333
19723,137.73,2334
8127,137.73,2334
19337,137.71,2336
611,137.71,2336
10262,137.71,2336
11519,137.67,2339
24439,137.67,2339
15764,137.66,2341
947,137.65,2342
27731,137.65,2342
11579,137.63,2344
27908,137.60,2345
21814,137.57,2346
11098,137.55,2347
19538,137.55,2347
20887,137.52,2349
11556,137.51,2350
10803,137.48,2351
2358,137.43,2352
28275,137.42,2353
2413,137.41,2354
19709,137.41,2354
24934,137.41,2354
20653,137.38,2357
27133,137.34,2358
26239,137.31,2359
16447,137.31,2359
21172,137.31,2359
1381,137.28,2362
27898,137.24,2363
10109,137.20,2364
26419,137.20,2364
12852,137.15,2366
12520,137.12,2367
5419,137.10,2368
10247,137.07,2369
24384,137.07,2369
1451,137.01,2371
25483,137.00,2372
14672,136.97,2373
3923,136.94,2374
23915,136.91,2375
9613,136.87,2376
16003,136.86,2377
4535,136.84,2378
15756,136.84,2378
2956,136.82,2380
28142,136.76,2381
15880,136.76,2381
20479,136.76,2381
26472,136.69,2384
7320,136.68,2385
21597,136.67,2386
13988,136.64,2387
12309,136.63,2388
25297,136.60,2389
26181,136.57,2390
5506,136.56,2391
17804,136.56,2391
13699,136.52,2393
22988,136.51,2394
9704,136.44,2395
26045,136.43,2396
23989,136.43,2396
19667,136.42,2398
27948,136.41,2399
23026,136.40,2400
18867,136.38,2401
21767,136.37,2402
27334,136.36,2403
16549,136.35,2404
4478,136.34,2405
16346,136.33,2406
17413,136.32,2407
8367,136.32,2407
2152,136.26,2409
688,136.25,2410
1091,136.21,2411
5852,136.17,2412
4498,136.16,2413
17824,136.10,2414
24491,136.10,2414
23450,136.08,2416
3789,136.07,2417
8196,136.07,2417
9161,136.07,2417
29261,136.04,2420
26915,136.02,2421
15914,135.99,2422
13288,135.99,2422
7790,135.99,2422
27280,135.97,2425
13640,135.93,2426
29431,135.90,2427
26299,135.84,2428
20230,135.82,2429
14598,135.82,2429
25671,135.77,2431
25009,135.75,2432
10181,135.75,2432
12428,135.75,2432
5986,135.74,2435
1262,135.73,2436
7632,135.69,2437
24720,135.65,2438
20290,135.62,2439
3788,135.61,2440
26246,135.60,2441
18969,135.54,2442
14496,135.53,2443
28955,135.51,2444
13293,135.48,2445
13074,135.48,2445
12140,135.46,2447
11800,135.45,2448
1688,135.44,2449
28344,135.41,2450
19725,135.39,2451
8361,135.39,2451
25435,135.38,2453
25704,135.38,2453
19437,135.38,2453
19767,135.38,2453
15302,135.30,2457
9665,135.30,2457
9550,135.30,2457
3962,135.29,2460
21412,135.28,2461
4961,135.27,2462
5447,135.26,2463
25102,135.23,2464
9395,135.17,2465
24434,135.15,2466
29673,135.13,2467
13322,135.13,2467
2008,135.13,2467
29651,135.12,2470
912,135.11,2471
23542,135.10,2472
16155,135.08,2473
11743,135.04,2474
26506,135.01,2475
27033,134.98,2476
2268,134.97,2477
99,134.92,2478
24371,134.91,2479
1480,134.90,2480
12826,134.85,2481
11400,134.85,2481
3954,134.84,2483
7734,134.84,2483
19568,134.79,2485
25178,134.78,2486
28567,134.76,2487
22962,134.75,2488
24712,134.73,2489
28752,134.73,2489
22884,134.71,2491
17024,134.69,2492
18864,134.69,2492
15323,134.68,2494
22518,134.67,2495
8640,134.65,2496
4940,134.64,2497
6582,134.60,2498
10673,134.58,2499
5900,134.57,2500
13279,134.56,2501
2445,134.53,2502
4286,134.52,2503
29162,134.52,2503
21560,134.52,2503
18995,134.51,2506
7214,134.51,2506
24635,134.50,2508
7757,134.48,2509
15447,134.48,2509
5974,134.46,2511
7834,134.46,2511
26527,134.41,2513
4694,134.38,2514
6499,134.34,2515
8414,134.34,2515
14163,134.33,2517
2645,134.31,2518
22602,134.29,2519
9033,134.23,2520
19318,134.22,2521
16524,134.15,2522
6656,134.13,2523
14465,134.13,2523
17917,134.10,2525
28867,134.09,2526
8278,134.07,2527
14402,134.07,2527
28902,134.06,2529
19380,134.06,2529
27215,134.04,2531
2789,134.01,2532
17330,134.00,2533
3048,133.99,2534
2121,133.98,2535
28904,133.98,2535
14530,133.97,2537
19833,133.97,2537
21407,133.96,2539
18285,133.95,2540
18914,133.93,2541
1276,133.90,2542
22153,133.89,2543
27527,133.87,2544
12116,133.84,2545
23108,133.83,2546
12438,133.83,2546
8180,133.81,2548
10118,133.79,2549
16552,133.78,2550
22416,133.76,2551
12209,133.75,2552
17723,133.74,2553
29585,133.74,2553
2677,133.68,2555
2294,133.67,2556
4584,133.66,2557
28311,133.66,2557
26368,133.62,2559
8557,133.62,2559
26288,133.61,2561
5206,133.61,2561
103,133.60,2563
1486,133.57,2564
21582,133.55,2565
26966,133.52,2566
20087,133.49,2567
21175,133.49,2567
16584,133.48,2569
8651,133.45,2570
5902,133.45,2570
16165,133.44,2572
18952,133.44,2572
10551,133.42,2574
6514,133.41,2575
29827,133.41,2575
8396,133.39,2577
20429,133.36,2578
29692,133.34,2579
8740,133.29,2580
25940,133.26,2581
10073,133.26,2581
3932,133.25,2583
28657,133.24,2584
14489,133.20,2585
3891,133.20,2585
9464,133.20,2585
5987,133.19,2588
11631,133.15,2589
20517,133.15,2589
24226,133.12,2591
2164,133.11,2592
19364,133.11,2592
4195,133.10,2594
25969,133.10,2594
5581,133.09,2596
23326,132.98,2597
1937,132.98,2597
8263,132.97,2599
26255,132.96,2600
20125,132.84,2601
9411,132.82,2602
11962,132.80,2603
9229,132.78,2604
11887,132.77,2605
1824,132.75,2606
27223,132.66,2607
21176,132.65,2608
2549,132.63,2609
17355,132.60,2610
22697,132.60,2610
15429,132.56,2612
