album_id,album_name,artist_name,artist_type,total_revenue,total_vendor_cost,profit,profit_margin_percent
1089,"Blazing Desire","Theresa Wall",Non-Famous,29997.75,37444.68,-7446.93,-24.83
1090,"Fading Signals (Vol. II)","Thomas Duncan",Non-Famous,28539.04,36361.26,-7822.22,-27.41
1091,"Obsidian Confessions (Verse)","Thomas Herrera",Non-Famous,31436.64,42403.40,-10966.76,-34.89
1092,"Velvet Dreams (Diaries)","Thomas Le",Non-Famous,46739.50,50681.80,-3942.30,-8.43
1093,"Infinite Serenade (Blueprint)","Thomas Mejia",Non-Famous,52104.92,70721.70,-18616.78,-35.73
1094,"Obsidian Desire (Redux)","Thomas Miller",Non-Famous,55495.80,72769.49,-17273.69,-31.13
1095,"Glass Waves (Reprise)","Thomas Rubio",Non-Famous,46426.05,56653.82,-10227.77,-22.03
1096,"Lunar Horizons (Vol. I)","Tiffany Johnson",Non-Famous,24183.12,28056.28,-3873.16,-16.02
1097,"Ashen Letters (Redux)","Tiffany Keller",Non-Famous,51713.48,59015.33,-7301.85,-14.12
1098,"Shattered Roses (Blueprint)","Tim Graham",Non-Famous,24570.00,24503.00,67.00,0.27
1099,"Radiant Echoes (Diaries)","Tim Murphy",Non-Famous,30189.06,27907.11,2281.95,7.56
1100,"Sapphire Voices (Reprise)","Timothy Chavez",Non-Famous,63372.83,85842.72,-22469.89,-35.46
1101,"Fading Souls (Diaries)","Timothy Harris",Non-Famous,17202.99,22196.77,-4993.78,-29.03
1102,"Distant Voices (Vol. I)","Timothy Jones",Non-Famous,40587.00,66115.98,-25528.98,-62.90
1103,"Ashen Visions (Edition)","Timothy Nelson",Non-Famous,31357.50,40572.00,-9214.50,-29.39
1104,"Whisper Reflections (Redux)","Timothy Reed",Non-Famous,71570.40,88582.00,-17011.60,-23.77
1105,"Hidden Visions (Anthology)","Timothy Sanchez",Non-Famous,29374.08,27145.72,2228.36,7.59
1106,"Distant Voices (Diaries)","Timothy Wade",Non-Famous,41285.16,57987.36,-16702.20,-40.46
1107,"Distant Confessions (Verse)","Timothy Wilson",Non-Famous,43337.00,40754.28,2582.72,5.96
1108,"Sacred Shadows (Redux)","Tina Brown",Non-Famous,41572.18,53857.50,-12285.32,-29.55
1109,"Broken Confessions (Archives)","Tina Cortez",Non-Famous,53750.52,66471.21,-12720.69,-23.67
1110,"Infinite Letters (Verse)","Tina Lawrence",Non-Famous,51660.36,70559.64,-18899.28,-36.58
1111,"Glass Echoes (Verse)","Tina Webb",Non-Famous,40790.25,45759.42,-4969.17,-12.18
1112,"Shattered Dreams (Archives)","Todd Davis",Non-Famous,23049.00,33336.08,-10287.08,-44.63
1113,"Velvet Stories (Archives)","Todd Riley",Non-Famous,31268.34,33337.08,-2068.74,-6.62
1114,"Frost Tides (Soundtrack)","Todd Wallace",Non-Famous,31195.89,35865.18,-4669.29,-14.97
1115,"Midnight Dreams (Soundtrack)","Todd Williams",Non-Famous,35320.56,35010.54,310.02,0.88
1116,"Broken Horizons (Soundtrack)","Tonya Baker",Non-Famous,69874.05,108847.80,-38973.75,-55.78
1117,"Sacred Roses (Vol. II)","Tonya Gibson",Non-Famous,22698.01,23076.90,-378.89,-1.67
1118,"Midnight Visions (Vol. I)","Tonya Thompson",Non-Famous,17013.60,21999.60,-4986.00,-29.31
1119,"Electric Roses (Vol. II)","Traci Butler",Non-Famous,33412.50,41820.80,-8408.30,-25.17
1120,"Glass Paths (Sessions)","Tracy Holt",Non-Famous,48200.10,67717.75,-19517.65,-40.49
1121,"Crimson Desire (Vol. II)","Trevor Young",Non-Famous,42960.51,48380.50,-5419.99,-12.62
1122,"Shattered Temples (Redux)","Tricia Collins",Non-Famous,28863.80,38434.24,-9570.44,-33.16
1123,"Distant Stories (Vol. II)","Troy Barnes",Non-Famous,48779.50,72758.36,-23978.86,-49.16
1124,"Midnight Desire (Verse)","Troy Jones",Non-Famous,58290.87,78086.32,-19795.45,-33.96
1125,"Echo Reflections (Anthology)","Troy Miller MD",Non-Famous,46829.79,69780.48,-22950.69,-49.01
1126,"Whisper Hearts (Vol. II)","Troy Steele",Non-Famous,40146.72,47105.60,-6958.88,-17.33
1127,"Silent Lights (Edition)","Twenty One Pilots",Famous,14551.04,13732.80,818.24,5.62
1128,"Radiant Voices (Memoirs)",Usher,Famous,68020.59,81891.18,-13870.59,-20.39
1129,"Hidden Echoes (Redux)","Valerie Brown",Non-Famous,70862.40,100644.70,-29782.30,-42.03
1130,"Velvet Serenade (Chronicles)","Vanessa Oconnor",Non-Famous,46621.17,63209.04,-16587.87,-35.58
1131,"Fading Rooms (Sessions)","Vanessa Stanton",Non-Famous,57408.61,69050.80,-11642.19,-20.28
1132,"Midnight Shadows (Chronicles)","Veronica Crane",Non-Famous,54903.25,79258.14,-24354.89,-44.36
1133,"Radiant Paradise (Archives)","Victor Duran",Non-Famous,39998.20,54825.32,-14827.12,-37.07
1134,"Glass Visions (Saga)","Victoria Collins",Non-Famous,40363.39,53842.73,-13479.34,-33.40
1135,"Whisper Signals","Victoria Hawkins",Non-Famous,46284.04,48169.89,-1885.85,-4.07
1136,"Frost Tides (Saga)","Victoria Martinez",Non-Famous,42859.04,49472.58,-6613.54,-15.43
1137,"Radiant Letters (Memoirs)","Victoria Webb",Non-Famous,55831.25,71714.12,-15882.87,-28.45
1138,"Golden Echoes (Blueprint)","Victoria West",Non-Famous,42278.22,48334.50,-6056.28,-14.32
1139,"Silent Paths (Vol. II)","Vincent Flores",Non-Famous,42239.60,48031.20,-5791.60,-13.71
1140,"Velvet Dreams (Edition)","Vincent Mathis",Non-Famous,63809.83,105084.35,-41274.52,-64.68
1141,"Moonlit Reflections (Memoirs)","Vincent Patrick",Non-Famous,48256.02,56935.77,-8679.75,-17.99
1142,"Ocean Letters (Verse)","Vincent Wilson",Non-Famous,35773.78,53013.78,-17240.00,-48.19
1143,"Echo Roses (Anthology)","Walter Reid",Non-Famous,46831.98,52512.63,-5680.65,-12.13
1144,"Echo Tides (Tales)","Wanda Pearson",Non-Famous,65694.44,92929.02,-27234.58,-41.46
1145,"Obsidian Horizons (Verse)","Warren James",Non-Famous,40022.55,50160.63,-10138.08,-25.33
1146,"Whisper Confessions (Anthology)","Wendy Anderson",Non-Famous,41105.47,48698.00,-7592.53,-18.47
1147,"Fading Paradise (Blueprint)","Wendy Berry",Non-Famous,65922.94,84960.02,-19037.08,-28.88
1148,"Lunar Signals (Vol. II)","Wesley Bright",Non-Famous,48643.65,47283.92,1359.73,2.80
1149,"Whisper Confessions (Tales)","Whitney Armstrong",Non-Famous,31846.08,46991.69,-15145.61,-47.56
1150,"Obsidian Desire (Reprise)","William Cook",Non-Famous,43679.36,55989.96,-12310.60,-28.18
1151,"Lunar Desire (Reprise)","William Fisher",Non-Famous,43662.00,59259.48,-15597.48,-35.72
1152,"Glass Tides (Vol. II)","William Mata",Non-Famous,37197.36,41254.32,-4056.96,-10.91
1153,"Burning Rooms (Anthology)","William Mccall",Non-Famous,45738.49,3314896.64,-3269158.15,-7147.50
1154,"Velvet Tides","William Miller",Non-Famous,45043.67,69473.36,-24429.69,-54.24
1155,"Ocean Voices (Sessions)","William Ortiz",Non-Famous,38511.42,50473.54,-11962.12,-31.06
1156,"Distant Hearts (Vol. II)","William Rogers",Non-Famous,37270.51,51725.88,-14455.37,-38.79
1157,"Distant Rooms (Memoirs)","William Russo",Non-Famous,45426.96,54000.66,-8573.70,-18.87
1158,"Silent Souls","William Velez",Non-Famous,62564.40,95425.44,-32861.04,-52.52
1159,"Ocean Rhythms (Sessions)","Willie Stevens",Non-Famous,53231.68,59739.36,-6507.68,-12.23
1160,"Blazing Voices (Sessions)","Willie Wright",Non-Famous,43237.48,57795.00,-14557.52,-33.67
1161,"Echo Souls (Vol. I)","Zachary Holder",Non-Famous,37273.60,44816.33,-7542.73,-20.24
1162,"Ocean Serenade (Diaries)","Zachary Kent",Non-Famous,18.97,NULL,NULL,NULL
1163,"Hidden Waves (Edition)","Zachary Miller",Non-Famous,19.47,NULL,NULL,NULL
